[0.000000] (-) TimerEvent: {}
[0.006998] (config_files) JobQueued: {'identifier': 'config_files', 'dependencies': OrderedDict()}
[2.738362] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/cio_state__description.c\n'}
[2.738433] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/move_velocity__type_support.h\n'}
[2.738476] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/cio_state__functions.c\n'}
[2.738518] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/robot_msg__type_support.c\n'}
[2.738559] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/cio_state__struct.h\n'}
[2.738600] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/robot_msg__type_support.h\n'}
[2.738643] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/cio_state__type_support.c\n'}
[2.738684] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/io_state__functions.h\n'}
[2.738725] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/move_velocity__description.c\n'}
[2.742174] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/cio_state__type_support.h\n'}
[2.742258] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/robot_msg__functions.h\n'}
[2.742308] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/io_state__description.c\n'}
[2.742354] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/robot_msg__description.c\n'}
[2.742419] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/cio_state__functions.h\n'}
[2.742466] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/robot_msg__struct.h\n'}
[2.742509] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/io_state__functions.c\n'}
[2.742551] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/move_velocity__functions.h\n'}
[2.742593] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/io_state__type_support.c\n'}
[2.742635] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/robot_msg__functions.c\n'}
[2.742677] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/move_velocity__type_support.c\n'}
[2.742718] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/io_state__type_support.h\n'}
[2.742818] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/move_velocity__functions.c\n'}
[2.744062] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/io_state__struct.h\n'}
[2.746679] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/robot_msg.h\n'}
[2.746734] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/share/xarm_msgs/environment/library_path.sh\n'}
[2.746778] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/share/xarm_msgs/environment/library_path.dsv\n'}
[2.746821] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/lib/libxarm_msgs__rosidl_generator_c.so\n'}
[2.746865] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs\n'}
[2.746949] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv\n'}
[2.746998] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail\n'}
[2.747041] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32_by_type__rosidl_typesupport_fastrtps_c.h\n'}
[2.747092] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32_by_type__rosidl_typesupport_fastrtps_c.h\n'}
[2.747135] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_pid__rosidl_typesupport_fastrtps_c.h\n'}
[2.747176] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_home__rosidl_typesupport_fastrtps_c.h\n'}
[2.747216] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32_list__rosidl_typesupport_fastrtps_c.h\n'}
[2.747257] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_set_pos__rosidl_typesupport_fastrtps_c.h\n'}
[2.747298] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_list__rosidl_typesupport_fastrtps_c.h\n'}
[2.747337] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_get_status__rosidl_typesupport_fastrtps_c.h\n'}
[2.747394] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16__rosidl_typesupport_fastrtps_c.h\n'}
[2.747463] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_modbus_timeout__rosidl_typesupport_fastrtps_c.h\n'}
[2.747505] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_admittance_params__rosidl_typesupport_fastrtps_c.h\n'}
[2.747546] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_play__rosidl_typesupport_fastrtps_c.h\n'}
[2.747587] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32__rosidl_typesupport_fastrtps_c.h\n'}
[2.747627] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_digital_io__rosidl_typesupport_fastrtps_c.h\n'}
[2.747666] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_by_id__rosidl_typesupport_fastrtps_c.h\n'}
[2.747713] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_circle__rosidl_typesupport_fastrtps_c.h\n'}
[2.747752] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_impedance__rosidl_typesupport_fastrtps_c.h\n'}
[2.747792] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_cali_load__rosidl_typesupport_fastrtps_c.h\n'}
[2.747832] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_pose__rosidl_typesupport_fastrtps_c.h\n'}
[2.747897] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_joint__rosidl_typesupport_fastrtps_c.h\n'}
[2.747960] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_enable__rosidl_typesupport_fastrtps_c.h\n'}
[2.748003] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_params__rosidl_typesupport_fastrtps_c.h\n'}
[2.748043] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_back_origin__rosidl_typesupport_fastrtps_c.h\n'}
[2.748084] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_analog_io__rosidl_typesupport_fastrtps_c.h\n'}
[2.748124] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32_list__rosidl_typesupport_fastrtps_c.h\n'}
[2.748163] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/gripper_move__rosidl_typesupport_fastrtps_c.h\n'}
[2.748204] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_exec__rosidl_typesupport_fastrtps_c.h\n'}
[2.753602] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_set_pos__rosidl_typesupport_fastrtps_c.h\n'}
[2.753721] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_set_modbus_data__rosidl_typesupport_fastrtps_c.h\n'}
[2.753825] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_analog_io__rosidl_typesupport_fastrtps_c.h\n'}
[2.753953] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_ctrl__rosidl_typesupport_fastrtps_c.h\n'}
[2.754054] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16__rosidl_typesupport_fastrtps_c.h\n'}
[2.754140] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/call__rosidl_typesupport_fastrtps_c.h\n'}
[2.754226] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32__rosidl_typesupport_fastrtps_c.h\n'}
[2.754331] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_velocity__rosidl_typesupport_fastrtps_c.h\n'}
[2.754441] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_back_origin__rosidl_typesupport_fastrtps_c.h\n'}
[2.754537] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/iden_load__rosidl_typesupport_fastrtps_c.h\n'}
[2.754635] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_single_straight__rosidl_typesupport_fastrtps_c.h\n'}
[2.754732] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_reset__rosidl_typesupport_fastrtps_c.h\n'}
[2.754828] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_config__rosidl_typesupport_fastrtps_c.h\n'}
[2.756603] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_activate__rosidl_typesupport_fastrtps_c.h\n'}
[2.756660] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/vacuum_gripper_ctrl__rosidl_typesupport_fastrtps_c.h\n'}
[2.756705] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32__rosidl_typesupport_fastrtps_c.h\n'}
[2.756748] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_digital_io__rosidl_typesupport_fastrtps_c.h\n'}
[2.756796] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_cartesian__rosidl_typesupport_fastrtps_c.h\n'}
[2.756840] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_joint__rosidl_typesupport_fastrtps_c.h\n'}
[2.760712] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_tcp_load__rosidl_typesupport_fastrtps_c.h\n'}
[2.760788] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32__rosidl_typesupport_fastrtps_c.h\n'}
[2.760845] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_ctrl__rosidl_typesupport_fastrtps_c.h\n'}
[2.760950] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16_list__rosidl_typesupport_fastrtps_c.h\n'}
[2.761065] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_move__rosidl_typesupport_fastrtps_c.h\n'}
[2.761163] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg\n'}
[2.761260] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/rosidl_typesupport_fastrtps_c__visibility_control.h\n'}
[2.762306] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail\n'}
[2.762445] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/io_state__rosidl_typesupport_fastrtps_c.h\n'}
[2.762551] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/move_velocity__rosidl_typesupport_fastrtps_c.h\n'}
[2.762629] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/robot_msg__rosidl_typesupport_fastrtps_c.h\n'}
[2.762729] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/msg/detail/cio_state__rosidl_typesupport_fastrtps_c.h\n'}
[2.762827] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/lib/libxarm_msgs__rosidl_typesupport_fastrtps_c.so\n'}
[2.762951] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs\n'}
[2.763056] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv\n'}
[2.763155] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/plan_joint.hpp\n'}
[2.766698] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/linear_motor_back_origin.hpp\n'}
[2.766752] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/robotiq_move.hpp\n'}
[2.766799] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/move_cartesian.hpp\n'}
[2.766845] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/set_digital_io.hpp\n'}
[2.766937] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/traj_play.hpp\n'}
[2.766992] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/linear_motor_set_pos.hpp\n'}
[2.767036] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/get_float32_list.hpp\n'}
[2.767079] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/robotiq_get_status.hpp\n'}
[2.767120] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/set_int32_by_type.hpp\n'}
[2.767162] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/robotiq_activate.hpp\n'}
[2.767248] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/ft_force_pid.hpp\n'}
[2.767293] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/ft_impedance.hpp\n'}
[2.767335] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/plan_pose.hpp\n'}
[2.767377] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/set_analog_io.hpp\n'}
[2.767440] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/set_float32.hpp\n'}
[2.767481] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/move_joint.hpp\n'}
