[0.000000] (-) TimerEvent: {}
[0.000131] (config_files) JobQueued: {'identifier': 'config_files', 'dependencies': OrderedDict()}
[4.393733] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_config__type_support.c\n'}
[4.393784] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_pose__functions.h\n'}
[4.393830] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_admittance_params__functions.c\n'}
[4.393875] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32_list__struct.h\n'}
[4.393929] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/gripper_move__type_support.h\n'}
[4.393973] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/gripper_move__description.c\n'}
[4.394018] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_digital_io__struct.h\n'}
[4.394060] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/call__functions.c\n'}
[4.394103] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_circle__functions.h\n'}
[4.394150] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/call__struct.h\n'}
[4.398601] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32__struct.h\n'}
[4.398735] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32_by_type__type_support.h\n'}
[4.398839] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_config__struct.h\n'}
[4.398938] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_analog_io__functions.c\n'}
[4.399037] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32_by_type__description.c\n'}
[4.399142] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_ctrl__type_support.c\n'}
[4.400443] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_pid__functions.h\n'}
[4.400499] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32__description.c\n'}
[4.400544] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/gripper_move__functions.c\n'}
[4.400587] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_analog_io__struct.h\n'}
[4.400630] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_enable__type_support.h\n'}
[4.400672] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_set_modbus_data__type_support.c\n'}
[4.401494] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_cartesian__functions.h\n'}
[4.401571] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_single_straight__functions.c\n'}
[4.401619] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32__type_support.h\n'}
[4.403101] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/iden_load__type_support.h\n'}
[4.403370] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_back_origin__functions.h\n'}
[4.404606] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_ctrl__functions.h\n'}
[4.404735] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_activate__type_support.c\n'}
[4.404839] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_analog_io__struct.h\n'}
[4.404950] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_set_pos__functions.h\n'}
[4.406250] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32_list__functions.h\n'}
[4.406314] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_impedance__functions.h\n'}
[4.406373] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_ctrl__functions.h\n'}
[4.406418] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_back_origin__type_support.h\n'}
[4.406463] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_cartesian__description.c\n'}
[4.406507] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_joint__type_support.c\n'}
[4.406550] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/vacuum_gripper_ctrl__functions.c\n'}
[4.406592] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_set_pos__type_support.c\n'}
[4.406634] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_admittance_params__description.c\n'}
[4.406688] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16_list__type_support.c\n'}
[4.406739] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_joint__functions.h\n'}
[4.406781] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_back_origin__type_support.c\n'}
[4.406829] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16_list__description.c\n'}
[4.406873] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_set_pos__type_support.h\n'}
[4.406916] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_set_modbus_data__description.c\n'}
[4.406958] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_play__functions.h\n'}
[4.407001] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_joint__functions.c\n'}
[4.407043] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_impedance__struct.h\n'}
[4.407084] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32_by_type__functions.c\n'}
[4.407125] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/vacuum_gripper_ctrl__functions.h\n'}
[4.407167] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_joint__description.c\n'}
[4.409299] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32_list__struct.h\n'}
[4.409357] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_velocity__description.c\n'}
[4.409404] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_ctrl__struct.h\n'}
[4.409450] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_list__description.c\n'}
[4.409520] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_exec__struct.h\n'}
[4.409564] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16__struct.h\n'}
[4.409607] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32_list__functions.h\n'}
[4.409647] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_impedance__description.c\n'}
[4.409707] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_set_modbus_data__functions.c\n'}
[4.409753] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32__functions.h\n'}
[4.409797] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_home__struct.h\n'}
[4.409862] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_cali_load__description.c\n'}
[4.409905] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_cartesian__struct.h\n'}
[4.409946] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16_list__functions.h\n'}
[4.409987] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_list__functions.c\n'}
[4.410027] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_ctrl__type_support.h\n'}
[4.410067] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_activate__description.c\n'}
[4.410107] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_analog_io__type_support.h\n'}
[4.410152] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/iden_load__functions.h\n'}
[4.410261] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_get_status__type_support.h\n'}
[4.410312] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_pid__type_support.h\n'}
[4.410361] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_cali_load__struct.h\n'}
[4.410402] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_digital_io__functions.h\n'}
[4.410442] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_cali_load__type_support.h\n'}
[4.410483] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/vacuum_gripper_ctrl__type_support.h\n'}
[4.410530] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/traj_play__description.c\n'}
[4.410573] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_set_pos__type_support.c\n'}
[4.410614] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16__type_support.h\n'}
[4.410654] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_cartesian__functions.c\n'}
[4.410714] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_pid__description.c\n'}
[4.410761] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32_by_type__functions.c\n'}
[4.410809] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_enable__functions.c\n'}
[4.410851] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/call__description.c\n'}
[4.410892] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/call__type_support.c\n'}
[4.410940] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32__struct.h\n'}
[4.410983] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_digital_io__description.c\n'}
[4.411024] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/gripper_move__functions.h\n'}
[4.411064] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_analog_io__functions.h\n'}
[4.411104] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_float32__struct.h\n'}
[4.411144] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_activate__functions.c\n'}
[4.412946] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_float32__type_support.c\n'}
[4.413156] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_set_modbus_data__functions.h\n'}
[4.413246] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_tcp_load__description.c\n'}
[4.413306] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_params__struct.h\n'}
[4.413356] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32_by_type__description.c\n'}
[4.413398] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_get_status__functions.c\n'}
[4.413444] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_enable__functions.h\n'}
[4.413486] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_impedance__type_support.h\n'}
[4.413528] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/robotiq_reset__functions.h\n'}
[4.413570] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int16_list__struct.h\n'}
[4.413612] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_track_set_pos__struct.h\n'}
[4.413654] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int16_list__functions.h\n'}
[4.413791] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_home__functions.h\n'}
[4.413939] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/bio_gripper_enable__type_support.c\n'}
[4.413989] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_int32_by_type__type_support.h\n'}
[4.414039] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/linear_motor_set_pos__type_support.h\n'}
[4.414144] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/ft_force_pid__type_support.c\n'}
[4.414255] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/plan_single_straight__type_support.c\n'}
[4.414331] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_int32__description.c\n'}
[4.414377] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/get_analog_io__type_support.c\n'}
[4.414421] (xarm_msgs) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/set_analog_io__type_support.c\n'}
[4.414539] (xarm_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/include/xarm_msgs/xarm_msgs/srv/detail/move_home__description.c\n'}
